DateTime,id,AQI
2022-04-17,ID005,43.0
2022-04-24,ID005,43.0
2022-05-01,ID005,43.0
2022-05-08,ID005,69.57608695652173
2022-05-15,ID005,84.2491103202847
2022-05-22,ID005,100.0
2022-05-29,ID005,100.0
2022-06-05,ID005,100.0
2022-06-12,ID005,100.0
2022-06-19,ID005,100.0
2022-06-26,ID005,100.0
2022-07-03,ID005,100.0
2022-07-10,ID005,100.0
2022-07-17,ID005,100.0
2022-07-24,ID005,100.0
2022-07-31,ID005,100.0
2022-08-07,ID005,100.0
2022-08-14,ID005,139.01016949152543
2022-08-21,ID005,132.34259259259258
2022-08-28,ID005,148.0
2022-09-04,ID005,148.0
2022-09-11,ID005,141.56637168141592
2022-09-18,ID005,135.434554973822
2022-09-25,ID005,132.46368715083798
2022-10-02,ID005,119.79347826086956
2022-10-09,ID005,116.65942028985508
2022-10-16,ID005,114.34883720930233
2021-06-06,ID006,135.0
2021-06-13,ID006,135.0
2021-06-20,ID006,135.0
2021-06-27,ID006,135.0
2021-07-04,ID006,135.0
2021-07-11,ID006,135.0
2021-07-18,ID006,135.0
2021-07-25,ID006,135.0
2021-08-01,ID006,135.0
2021-08-08,ID006,135.0
2021-08-15,ID006,135.0
2021-08-22,ID006,135.0
2021-08-29,ID006,135.0
2021-09-05,ID006,135.0
2021-09-12,ID006,135.0
2021-09-19,ID006,135.0
2021-09-26,ID006,135.0
2021-10-03,ID006,135.0
2021-10-10,ID006,135.0
2021-10-17,ID006,135.0
2021-10-24,ID006,135.0
2021-10-31,ID006,135.0
2021-11-07,ID006,135.0
2021-11-14,ID006,135.0
2021-11-21,ID006,135.0
2021-11-28,ID006,135.0
2021-12-05,ID006,135.0
2021-12-12,ID006,135.0
2021-12-19,ID006,135.0
2021-12-26,ID006,275.85714285714283
2022-01-02,ID006,252.23972602739727
2022-01-09,ID006,214.04545454545453
2022-01-16,ID006,177.24324324324326
2022-01-23,ID006,75.0
2022-01-30,ID006,63.80612244897959
2022-02-06,ID006,73.625
2022-02-13,ID006,61.0
2022-02-20,ID006,54.05118110236221
2022-02-27,ID006,69.48330058939096
2022-03-06,ID006,63.29764065335753
2022-03-13,ID006,66.03196347031964
2022-03-20,ID006,65.98518518518519
2022-03-27,ID006,61.08661417322835
2022-04-03,ID006,56.056603773584904
2022-04-10,ID006,51.62916666666667
2022-04-17,ID006,51.756218905472636
2022-04-24,ID006,53.309859154929576
2022-05-01,ID006,54.8
2022-05-08,ID006,50.166666666666664
2022-05-15,ID006,46.78
2022-05-22,ID006,48.179282868525895
2022-05-29,ID006,48.06410256410256
2022-06-05,ID006,47.66532258064516
2022-06-12,ID006,50.48529411764706
2022-06-19,ID006,50.75833333333333
2022-06-26,ID006,51.0
2022-07-03,ID006,51.0
2022-07-10,ID006,51.0
2022-07-17,ID006,51.0
2022-07-24,ID006,51.0
2022-07-31,ID006,51.0
2022-08-07,ID006,52.79274611398964
2022-08-14,ID006,50.43604651162791
2022-08-21,ID006,51.569148936170215
2022-08-28,ID006,51.58288770053476
2022-09-04,ID006,53.93181818181818
2022-09-11,ID006,57.925714285714285
2022-09-18,ID006,51.68617021276596
2022-09-25,ID006,51.38709677419355
2022-10-02,ID006,51.826388888888886
2022-10-09,ID006,50.727659574468085
2022-10-16,ID006,56.07142857142857
2021-06-06,ID007,176.72413793103448
2021-06-13,ID007,158.02962962962962
2021-06-20,ID007,157.25757575757575
2021-06-27,ID007,157.91509433962264
2021-07-04,ID007,160.60377358490567
2021-07-11,ID007,158.18539325842696
2021-07-18,ID007,160.206106870229
2021-07-25,ID007,157.4418604651163
2021-08-01,ID007,159.1654135338346
2021-08-08,ID007,160.8235294117647
2021-08-15,ID007,98.92063492063492
2021-08-22,ID007,70.06896551724138
2021-08-29,ID007,70.98347107438016
2021-09-05,ID007,70.375
2021-09-12,ID007,69.19834710743801
2021-09-19,ID007,71.77142857142857
2021-09-26,ID007,75.28070175438596
2021-10-03,ID007,77.04040404040404
2021-10-10,ID007,89.4
2021-10-17,ID007,112.5
2021-10-24,ID007,140.09285714285716
2021-10-31,ID007,143.65413533834587
2021-11-07,ID007,185.07462686567163
2021-11-14,ID007,196.69127516778522
2021-11-21,ID007,96.58333333333333
2021-11-28,ID007,177.26291079812208
2021-12-05,ID007,163.81451612903226
2021-12-12,ID007,101.84027777777777
2021-12-19,ID007,69.82075471698113
2021-12-26,ID007,67.20833333333333
2022-01-02,ID007,70.76612903225806
2022-01-09,ID007,67.9090909090909
2022-01-16,ID007,63.8
2022-01-23,ID007,56.0
2022-01-30,ID007,33.5
2022-02-06,ID007,31.435897435897434
2022-02-13,ID007,31.0
2022-02-20,ID007,33.232283464566926
2022-02-27,ID007,34.63232323232323
2022-03-06,ID007,35.080817916260955
2022-03-13,ID007,36.0
2022-03-20,ID007,36.0
2022-03-27,ID007,36.0
2022-04-03,ID007,36.0
2022-04-10,ID007,36.0
2022-04-17,ID007,36.40112994350282
2022-04-24,ID007,33.68571428571428
2022-05-01,ID007,35.73913043478261
2022-05-08,ID007,33.77894736842105
2022-05-15,ID007,31.186813186813186
2022-05-22,ID007,32.152
2022-05-29,ID007,32.16744186046512
2022-06-05,ID007,31.387931034482758
2022-06-12,ID007,32.29577464788732
2022-06-19,ID007,33.58563535911602
2022-06-26,ID007,34.188976377952756
2022-07-03,ID007,32.89908256880734
2022-07-10,ID007,32.775862068965516
2022-07-17,ID007,31.0
2022-07-24,ID007,31.0
2022-07-31,ID007,31.0
2022-08-07,ID007,31.0
2022-08-14,ID007,31.0
2022-08-21,ID007,31.0
2022-08-28,ID007,31.0
2022-09-04,ID007,31.0
2022-09-11,ID007,31.0
2022-09-18,ID007,31.0
2022-09-25,ID007,31.0
2022-10-02,ID007,31.0
2022-10-09,ID007,31.0
2022-10-16,ID007,31.0
2021-06-06,ID008,135.0
2021-06-13,ID008,135.0
2021-06-20,ID008,135.0
2021-06-27,ID008,188.92592592592592
2021-07-04,ID008,196.70689655172413
2021-07-11,ID008,184.515625
2021-07-18,ID008,191.0
2021-07-25,ID008,186.90384615384616
2021-08-01,ID008,186.02777777777777
2021-08-08,ID008,186.39473684210526
2021-08-15,ID008,102.03478260869565
2021-08-22,ID008,45.716981132075475
2021-08-29,ID008,46.921052631578945
2021-09-05,ID008,44.125
2021-09-12,ID008,46.28448275862069
2021-09-19,ID008,45.77981651376147
2021-09-26,ID008,44.872549019607845
2021-10-03,ID008,89.0
2021-10-10,ID008,138.0
2021-10-17,ID008,138.0
2021-10-24,ID008,138.0
2021-10-31,ID008,138.0
2021-11-07,ID008,138.0
2021-11-14,ID008,138.0
2021-11-21,ID008,138.0
2021-11-28,ID008,138.0
2021-12-05,ID008,138.0
2021-12-12,ID008,181.625
2021-12-19,ID008,125.0
2021-12-26,ID008,183.50537634408602
2022-01-02,ID008,164.13
2022-01-09,ID008,146.3551401869159
2022-01-16,ID008,218.0
2022-01-23,ID008,218.0
2022-01-30,ID008,218.0
2022-02-06,ID008,218.0
2022-02-13,ID008,218.0
2022-02-20,ID008,218.0
2022-02-27,ID008,218.0
2022-03-06,ID008,218.0
2022-03-13,ID008,218.0
2022-03-20,ID008,218.0
2022-03-27,ID008,218.0
2022-04-03,ID008,218.0
2022-04-10,ID008,218.0
2022-04-17,ID008,218.0
2022-04-24,ID008,218.0
2022-05-01,ID008,218.0
2022-05-08,ID008,218.0
2022-05-15,ID008,218.0
2022-05-22,ID008,218.0
2022-05-29,ID008,218.0
2022-06-05,ID008,218.0
2022-06-12,ID008,218.0
2022-06-19,ID008,218.0
2022-06-26,ID008,218.0
2022-07-03,ID008,218.0
2022-07-10,ID008,218.0
2022-07-17,ID008,218.0
2022-07-24,ID008,218.0
2022-07-31,ID008,218.0
2022-08-07,ID008,218.0
2022-08-14,ID008,218.0
2022-08-21,ID008,218.0
2022-08-28,ID008,218.0
2022-09-04,ID008,218.0
2022-09-11,ID008,218.0
2022-09-18,ID008,218.0
2022-09-25,ID008,218.0
2022-10-02,ID008,218.0
2022-10-09,ID008,218.0
2022-10-16,ID008,218.0
2021-06-06,ID009,195.67567567567568
